book_id,genre,name,author
3833,Science & Math,"Chemistry: 1,001 Practice Problems For Dummies (+ Free Online Practice) (For Dummies (Math & Science))",Heather Hattori
4095,Self-Help,Change Your Life in 7 Days (I Can Make You),Paul McKenna
2060,"Cookbooks, Food & Wine",Mommy Diagnostics: The Naturally Healthy Family's Guide to Herbs and Whole Foods for Health,Shonda Parker
2107,Humor & Entertainment,The Office and Philosophy: Scenes from the Unexamined Life (The Blackwell Philosophy and Pop Culture Series),
4,"Health, Fitness & Dieting",101 Fitness Games for Kids at Camp,
2087,Travel,Top 14 Places to Visit in Norway - Top 14 Norway Travel Guide,Atsons
4125,Religion & Spirituality,Everyday Spiritual Practice: Simple Pathways for Enriching Your Life,Scott W. Alexander
131,Business & Money,Save More Tomorrow: Practical Behavioral Finance Solutions to Improve 401(k) Plans,Shlomo Benartzi
2031,Sports & Outdoors,History of Sports: Volleyball,Victoria Sherrow
2233,Medical Books,Cellular Pathology,Prof. Rudolph Virchow
659,Children's Books,We Are Girls Who Love to Run / Somos Chicas Y a Nosotras Nos Encanta Correr (We Are Girls) (We Are Girls) (English and Spanish Edition),Brianna K. Grant
1666,"Crafts, Hobbies & Home",Warman's Beatles Field Guide (Warman's Field Guides),Tim Neely
684,Romance,Men Out of Uniform: Three Novellas of Erotic Surrender,Sylvia Day
3756,Law,Moral Combat: The Dilemma of Legal Perspectivalism (Cambridge Studies in Philosophy and Law),Heidi Hurd
3767,Travel,Bradshaw's Handbook (Old House),George Bradshaw
3015,Computers & Technology,Functional Programming in Java: Harnessing the Power Of Java 8 Lambda Expressions,Venkat Subramaniam
3573,Christian Books & Bibles,J.I. Packer: A Biography,Alister E. McGrath
879,"Mystery, Thriller & Suspense",License to Lie,Terry Ambrose
4018,Business & Money,Public Relations For Dummies,Eric Yaverbaum
2150,Science & Math,"Astronomical Optics, Second Edition",Daniel J. Schroeder
2855,Teen & Young Adult,"Night of the Soul Stealer (The Last Apprentice, Book 3)",Joseph Delaney
891,Arts & Photography,Tony Northrup's DSLR Book: How to Create Stunning Digital Photography,Tony Northrup
3115,Comics & Graphic Novels,All My Friends Are Dead,Avery Monsen
4514,Reference,Pennsylvania Atlas and Gazetteer,DeLorme
56,Children's Books,Nascar Racing (Inside the Speedway),Dustin Long
3598,Humor & Entertainment,Big Gay Ice Cream: Saucy Stories & Frozen Treats: Going All the Way with Ice Cream,Bryan Petroff
2041,History,Sacred Magic Of Ancient Egypt: The Spiritual Practice Restored,Rosemary Clark
118,Engineering & Transportation,"The American Lineman: Honoring the Evolution and Importance of One of the Nation's Toughest, Most Admired Professions",Alan Drew
4598,Travel,Fort Smith AR Street Map (American Map),American Map
2032,Religion & Spirituality,35 Golden Keys to Who You Are & Why You're Here,Linda C. Anderson
4618,"Crafts, Hobbies & Home",The Wedding,Boris Mikhailov
1308,Medical Books,Enriched Care Planning for People with Dementia: A Good Practice Guide for Delivering Person-Centred Dementia Care (Bradford Dementia Group Good Practice Guides),Hazel May
595,"Cookbooks, Food & Wine",Cookie Craft: Baking & Decorating Techniques for Fun & Festive Occasions,Valerie Peterson
787,"Health, Fitness & Dieting",The Gale Encyclopedia of Alternative Medicine - 4 Volume set,Jacqueline L. Longe
2581,Literature & Fiction,The Violets of March: A Novel,Sarah Jio
1175,Science & Math,Globalization and Diversity: Geography of a Changing World (4th Edition),Lester Rowntree
425,Children's Books,"Chemistry: Concepts & Applications, Student Edition",McGraw-Hill Education
1282,Travel,The Travels (Hardcover Classics),Marco Polo
771,Business & Money,"Leadership is Half the Story: A Fresh Look at Followership, Leadership, and Collaboration (Rotman-UTP Publishing)",Marc Hurwitz
2092,"Health, Fitness & Dieting",The Power of Two: A Twin Triumph Over Cystic Fibrosis,Isabel Stenzel Byrnes
731,Calendars,Elvis Wall Calendar (2015),Day Dream
4645,Medical Books,Interactive Case Studies In Health Communication,Michael  P. Pagano
2253,Politics & Social Sciences,"Creating Exhibitions: Collaboration in the Planning, Development, and Design of Innovative Experiences",Polly McKenna-Cress
582,Arts & Photography,Beyond the Basics: Mosaics (Beyond the Basics (Sterling Publishing)),Elizabeth DuVal
4495,Teen & Young Adult,The Holocaust (How Did It Happen?),Sean Sheehan
3739,"Crafts, Hobbies & Home","Collector's Encyclopedia of Bookends, Identification & Values",Louis Kuritzky
1548,Law,Research Methods for Law (Research Methods for the Arts and the Humanities),
328,History,"Descent into Chaos: The U.S. and the Disaster in Pakistan, Afghanistan, and Central Asia",Ahmed Rashid
3929,Computers & Technology,Critical Play: Radical Game Design,Mary Flanagan
2029,Sports & Outdoors,Mush! The Sled Dogs of the Iditarod,Joe Funk
418,Business & Money,Loss Models: From Data to Decisions,Stuart A. Klugman
1850,Christian Books & Bibles,Let Nothing Disturb You (30 Days With a Great Spiritual Teacher),Teresa of Avila
4916,Humor & Entertainment,Bond by Design: The Art of the James Bond Films,DK
1338,Travel,"There's a Town in Missouri: Hermann, Hannibal, Springfield, St. Joseph, Joplin, Cape Girardeau, Fulton, Sedalia, Lamar, Lexington, Independence, St. Louis, 1902",Dickson Terry
4541,Literature & Fiction,The Ever After of Ella and Micha (Secret),Jessica Sorensen
2533,Test Preparation,"Certification Review for PeriAnesthesia Nursing, 3e (Putrycus, Certification Review for PerAnesthesia Nursing)",ASPAN
3846,Religion & Spirituality,The Spiritual Notebook,Paul Twitchell
3625,Science & Math,"Starlight Detectives: How Astronomers, Inventors, and Eccentrics Discovered the Modern Universe",Alan Hirshfeld
613,Children's Books,Curious George Takes a Train,H. A. Rey
2273,Teen & Young Adult,Thinking about Islam (Thinking about Religion),John B Taylor
1891,"Health, Fitness & Dieting","The Acne Diet: Holistic Plan to Achieve Clear, Youthful, Acne-Free Skin with Natural Nutrition, Stress Relief and Organic Skincare",Julie Gabriel
4507,"Crafts, Hobbies & Home",Designing for Bruges Flower Lace..,Edna Sutton
4326,"Cookbooks, Food & Wine",Culinary Calculations: Simplified Math for Culinary Professionals,Terri Jones
373,Travel,"Vilnius Pocket Guide, 3rd (Thomas Cook Pocket Guides)",Thomas Cook Publishing
1658,Romance,"Celtic Viking: Heart of the Battle Series, Book 1",Lexy Timms
4591,Law,The Trouble with Marriage: Feminists Confront Law and Violence in India (Gender and Justice),Srimati Basu
1204,Biographies & Memoirs,Identical Strangers: A Memoir of Twins Separated and Reunited,Elyse Schein
2146,Science Fiction & Fantasy,The Fire Inside: A Novel,Ryan Cornish
4518,Arts & Photography,Queen Mary,James Steele
3387,Medical Books,Exercise Physiology: Human Bioenergetics and Its Applications,George Brooks
3362,Computers & Technology,The Inside Guide To Android Tablets For Seniors: Covers Android KitKat & Jelly Bean,P. A. Stuart
3038,Parenting & Relationships,"What He Can Expect When She's Not Expecting: How to Support Your Wife, Save Your Marriage, and Conquer Infertility!",Marc Sedaka
1156,Reference,Language Arts: Patterns of Practice (8th Edition),Gail E. Tompkins
2813,Teen & Young Adult,Slasher Girls & Monster Boys,April Genevieve Tucholke
132,Travel,"Marco's Travels: Hello, Brazil (Volume 1)",Jason Louis
3077,Science & Math,Mapping Latin America: A Cartographic Reader,
3222,Humor & Entertainment,"The Wadsworth Anthology of Drama, Revised Edition",W. B. Worthen
4012,Children's Books,But I Read It on the Internet! (Mrs. Skorupski Story),Toni Buzzeo
3827,Business & Money,Creative Cash Flow Reporting: Uncovering Sustainable Financial Performance,Charles W. Mulford
2574,Literature & Fiction,Gulliver's Travels,Martin Rowson
4631,Self-Help,The Emotional Life of the Toddler,Alicia F. Lieberman
2943,Travel,"Connecticut Off the Beaten Path, 5th: A Guide to Unique Places (Off the Beaten Path Series)",David Ritchie
760,Sports & Outdoors,"Catching Air: The Excitement and Daring of Individual Action Sports-Snowboarding, Skateboarding, Bmx Biking, In-Line Skate",Bill Gutman
4562,"Health, Fitness & Dieting",A Core Curriculum for Diabetes Education: Diabetes Education And Program Management,American Association of Diabetes Educators
561,Travel,Definitive Antigua and Barbuda (The Definitive Caribbean Guides),James Henderson
496,Christian Books & Bibles,Union in Truth: An Interpretive History of the Restoration Movement,James B. North
4686,Religion & Spirituality,The Bodhicaryavatara (Oxford World's Classics),Santideva
411,Engineering & Transportation,Triumph Stag (Road Test Portfolio),R. M. Clarke
4722,History,The Wretched of the Earth,Frantz Fanon
287,"Crafts, Hobbies & Home","Rustic Garden Projects: Step-by-Step Backyard D√©cor from Trellises to Tree Swings, Stone Steps to Stained Glass",Marianne Sv√§rd H√§ggvik
1913,Children's Books,Mr. Pants: Trick or Feet!,Scott Mccormick
2477,"Cookbooks, Food & Wine",Southern Living: 1990 Annual Recipes (Southern Living Annual Recipes),
2782,Business & Money,YouthNation: Building Remarkable Brands in a Youth-Driven Culture,Matt Britton
4416,"Mystery, Thriller & Suspense",A House Divided,Robert Whitlow
4511,Medical Books,Nursing Assistant Care,Susan Alvare
795,Travel,Mongol journeys,Owen Lattimore
1021,Biographies & Memoirs,The Women of Duck Commander: Surprising Insights from the Women Behind the Beards About What Makes This Family Work,Kay Robertson
3986,Computers & Technology,Evernote In 90 Minutes Or Less: Declutter and organize your life by going completely paperless,Ryan Stevens
941,Comics & Graphic Novels,A User's Guide to Neglectful Parenting,Guy Delisle
3590,Christian Books & Bibles,Act Like Men: 40 Days to Biblical Manhood,James MacDonald
186,"Health, Fitness & Dieting",Viviendo (Spanish Edition),Adamari Lopez
2401,Law,Gay Marriage: for Better or for Worse?: What We've Learned from the Evidence,William N. Eskridge
2525,Science & Math,"Tropical Timbers of the World. United States Department of Agriculture, Forest Service, Agriculture Handbook Number 607. September 1984",Martin Chudnoff
4165,Travel,Baltic States/Estonia/Latvia/Lithuania Map (Marco Polo Maps),Marco Polo Travel
315,Romance,Sistine Heresy,Justine Saracen
4446,Arts & Photography,New York,
2196,Reference,"Unlocking Literacy: Effective Decoding and Spelling Instruction, Second Edition",Marcia Henry Ph.D.
1805,Parenting & Relationships,Loving Our Addicted Daughters Back to Life: A Guidebook for Parents,Linda Dahl
1760,Test Preparation,IRAC Essay Method For Law Schools: The A to Z of Awesome Law School Essay Creation.,Value Bar Prep
2857,Children's Books,LEGO Ninjago: Techno Strike! (Reader #9),Kate Howard
2947,Business & Money,The Green to Gold Business Playbook: How to Implement Sustainability Practices for Bottom-Line Results in Every Business Function,Daniel C. Esty
2695,Sports & Outdoors,A Season Is a Lifetime: The Inside Story of the Duke Blue Devils and Their Championship Seasons,Bill Brill
1933,Literature & Fiction,Personal Demon (Women of the Otherworld),Kelley Armstrong
1968,Teen & Young Adult,Young Royals Boxed Set: The Tudor Women,Carolyn Meyer
2962,Computers & Technology,"Introduction to Artificial Intelligence: Second, Enlarged Edition (Dover Books on Mathematics)",Philip C. Jackson Jr.
1064,Christian Books & Bibles,The Chief Theological Topics: Loci Praecipui Theologici 1559,Philipp Melanchthon
2086,Travel,"Rhode Island: An Explorer's Guide, Fourth Edition",Phyllis Meras
4482,Science Fiction & Fantasy,Missy's Misadventure (Missy the Werecat) (Volume 4),P. G. Allison
1248,Medical Books,LANGE Radiography Review Flashcards,D.A. Saia
3887,Humor & Entertainment,"The Big Book of Urban Legends: 200 True Stories, Too Good to be True!",Jan Harold Brunvand
3963,History,"China: A History (Volume 1): From Neolithic Cultures through the Great Qing Empire, (10,000 BCE - 1799 CE)",Harold M. Tanner
4487,Children's Books,Breaker Boys: How a Photograph Helped End Child Labor (Captured History),Michael Burgan
2328,"Cookbooks, Food & Wine",Thai Slow Cooker Cookbook: Classic Thai Favorites Made Simple,Rockridge Press
1796,"Crafts, Hobbies & Home",Herterton House and a New Country Garden,Frank Lawley
3242,Science & Math,Introduction to Analysis of the Infinite: Book I,Leonard Euler
3219,Sports & Outdoors,McClane's Field Guide to Saltwater Fishes of North America,A. J. McClane
1605,"Health, Fitness & Dieting",How to Get Rid of Lice FAST: An Essential Guide to Getting Rid of Head Lice for Good,Paula Ayers
2164,Business & Money,The Wealth of Nations: Books 1-3 (Penguin Classics) (Bks.1-3),Adam Smith
915,Travel,Moon Belize (Moon Handbooks),Lebawit Lily Girma
3761,Calendars,A Quilt Block Every Day 2016 Wall Calendar: with 366 Blocks,Debby Kratovil
3383,Law,"Representing Justice: Invention, Controversy, and Rights in City-States and Democratic Courtrooms (Yale Law Library Series in Legal History and Reference)",Judith Resnik
4366,Biographies & Memoirs,Totto-Chan: The Little Girl at the Window,Tetsuko Kuroyanagi
1315,Religion & Spirituality,"Earth to God, Come in Please... Book 2: Discover God's Love in Your Daily Life",
3626,Travel,LUXE Bali (LUXE City Guides),LUXE City Guides
1181,Christian Books & Bibles,Amazing Science Devotions for Children's Ministry,Group Publishing
3032,Literature & Fiction,Euripides' Hippolytus,Euripides
428,Children's Books,But No Elephants (Once Upon a Time),Jerry Smath
1110,Politics & Social Sciences,How to Think About Weird Things: Critical Thinking for a New Age,Theodore Schick
1937,Computers & Technology,"Making Things See: 3D vision with Kinect, Processing, Arduino, and MakerBot (Make: Books)",Greg Borenstein
2427,Medical Books,"Chemical Warfare Agents: Chemistry, Pharmacology, Toxicology, and Therapeutics, Second Edition",
1906,Teen & Young Adult,Shadow Scale (Seraphina),Rachel Hartman
2121,Romance,The Inheritor: Book Six of The Marketplace Series,Laura Antoniou
3953,Travel,California: Portrait of a State (Portrait of a Place),David Muench
1026,Reference,SAT Power Vocab (College Test Preparation),Princeton Review
2545,Humor & Entertainment,Geek Chic: The Zoey Zone (Geek Chic (Quality)),Margie Palatini
4351,Arts & Photography,Flower Mandalas Coloring Book (Coloring Activity Book),Thaneeya McArdle
4014,"Crafts, Hobbies & Home",Naked Clay: Ceramics Without Glaze,Jane Perryman
4910,Engineering & Transportation,286k Pressurised Hoppers,David Casdorph
3735,Sports & Outdoors,Right Down Your Alley: The Beginner's Book of Bowling (The Wadsworth Activities Series),Vesma Grinfelds
2935,Science & Math,Microdosimetry and Its Applications,H.H. Rossi
1007,Religion & Spirituality,Eternal Echoes: Celtic Reflections on Our Yearning to Belong,John O'Donohue
3666,Business & Money,Bad Blood: Secrets and Lies in a Silicon Valley Startup,
2974,Business & Money,The Truth-Seekerís Handbook: A Science-Based Guide ,
2241,Business & Money,Off the Clock: Feel Less Busy While Getting More Done ,
2576,Business & Money,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave Ramsey
1059,Business & Money,The Millionaire Next Door: The Surprising Secrets of America's Wealthy, Thomas J. Stanley
1102,Business & Money,The Richest Man in Babylon, George S. Clason
2761,Business & Money,"Rich Dad, Poor Dad",Robert T. Kiyosaki
2639,Business & Money,Your Money or Your Life, Vicki Robin
1033,Business & Money,I Will Teach You to Be Rich , Ramit Sethi
1562,Business & Money,Think and Grow Rich,Napoleon Hill
295,Business & Money,The Art of Startup Fundraising,Alejandro Cremades
1258,Business & Money,Early Retirement Extreme: A Philosphical and Practical Guide to Financial Independence , Jacob Lund Fisker
4679,Business & Money,The Intelligent Investor,Benjamin Graham
519,Business & Money,An American Novel,Antoine Bello
680,Business & Money,Financial Basics: A Money Management Guide for Students, Susan Knox
1010,Business & Money,The Wealthy Barber: The Common Sense Guide to Successful Financial Planning , David Chilton
3592,Business & Money,A Random Walk Down Wall Street,Burton G. Malkiel
2809,Business & Money,The Millennial Reincarnations , Daniel M. Harrison
3448,Business & Money,Financial Peace Revisited ,Dave Ramsey
142,Business & Money,Freaks I've Met, Donald Jans
2826,Business & Money,The Wealth of Nations,Adam Smith  
1112,Business & Money,The Science of Getting Rich, Wallace D. Wattles
3509,Business & Money,Secrets of Jewish Wealth Revealed!, Celso Cukierkorn
911,Business & Money,The Treasure Principle: Discovering the Secret of Joyful Giving,Randy Alcorn
2355,Business & Money,The Ultimate Wealth Creation, Stephen Richards
4938,Business & Money,"Conscious Money: Living, Creating, and Investing with Your Values for a Sustainable New Prosperity",Patricia Aburdene
3787,Business & Money,The Millionaire Real Estate Investor ,Gary Keller
2663,Business & Money,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It, Michael E. Gerber
2882,Business & Money,Pirates of Financial Freedom,Joey Fehrman
469,Arts & Photography,Chromes,William Eggleston
2261,Arts & Photography,Modernism Rediscovered,Julius Schulman
251,Arts & Photography,Diane Arbus: An Aperture Monograph,Diane Arbus
3755,Arts & Photography,Paul Strand in Mexico,Paul Strand
800,Arts & Photography,The Bikeriders,Danny Lyon
2647,Arts & Photography,Magnum Contact Sheets,Kristen Lubben (Editor)
1285,Arts & Photography,Invisible City,Ken Schles
557,Arts & Photography,Drive,Andrew Bush
4322,Arts & Photography,Infra,Richard Mosse
4423,Arts & Photography,All About Eve,Eve Arnold
4480,Arts & Photography,Halsman: A Retrospective,Philippe Halsman
2938,Arts & Photography,Avedon Fashion,Richard Avedon
2644,Arts & Photography,"Brassai, Paris",Brassai
2084,Arts & Photography,Larry Burrows: Vietnam,Larry Burrows
482,Arts & Photography,Bill Brandt: Shadow and Light,Bill Brandt
4592,Arts & Photography,Andreas Gursky,Andreas Gursky
1387,Arts & Photography,Images of the Seventh Day,Michael Kenna
4025,Arts & Photography,Heaven to Hell,David LaChappelle
2099,Arts & Photography,The Early Years,Andre Kertesz
2313,Arts & Photography,The Best of Leifer,Neil Leifer
3701,Arts & Photography,Small Trades,Irving Penn
4728,Arts & Photography,Man Ray,Man Ray
4790,Arts & Photography,Let Us Now Praise Famous Men,Walker Evans
1330,Arts & Photography,The Americans,Robert Frank
3722,Arts & Photography,The Decisive Moment,Henri Cartier-Bresson
4799,Arts & Photography,125 Photographs,Edward Weston
1966,Arts & Photography,Okavango,Frans Lanting
271,Arts & Photography,The Iconic Photographs,Steve McCurry
4876,Arts & Photography,Georgia OíKeeffe A Portrait,Alfred Stieglitz
2518,Arts & Photography,Capa in Color,Robert Capa
